999, 12/27/13,1,2,5,6,7,8,10,12,13,14,15,16,18,21,24,I,P,.,.,I,P,I,P,.,P,.,P,I,P,I,P,.,P,.,.,I,.,.,P,.
1000, 12/30/13,2,3,4,8,11,12,13,14,15,16,17,18,19,20,22,.,P,I,P,.,.,.,P,.,.,I,P,I,P,I,P,I,P,I,P,.,P,.,.,.
1001, 01/03/14,5,6,7,8,10,11,12,13,14,17,19,20,21,23,25,.,.,.,.,I,P,I,P,.,P,I,P,I,P,.,.,I,.,I,P,I,.,I,.,I
1002, 01/06/14,3,4,8,10,12,13,14,15,16,17,18,20,21,22,24,.,.,I,P,.,.,.,P,.,P,.,P,I,P,I,P,I,P,.,P,I,P,.,P,.
1003, 01/09/14,1,2,3,6,8,10,12,14,16,17,19,20,21,23,25,I,P,I,.,.,P,.,P,.,P,.,P,.,P,.,P,I,.,I,P,I,.,I,.,I
1004, 01/10/14,1,2,3,6,10,12,14,15,18,19,20,21,22,24,25,I,P,I,.,.,P,.,.,.,P,.,P,.,P,I,.,.,P,I,P,I,P,.,P,I
1005, 01/13/14,1,5,7,9,10,12,14,15,16,18,19,20,21,22,24,I,.,.,.,I,.,I,.,I,P,.,P,.,P,I,P,.,P,I,P,I,P,.,P,.
1006, 01/15/14,1,3,4,5,6,7,9,13,14,15,16,20,22,23,24,I,.,I,P,I,P,I,.,I,.,.,.,I,P,I,P,.,.,.,P,.,P,I,P,.
1007, 01/17/14,1,2,3,6,7,9,10,11,12,18,20,22,23,24,25,I,P,I,.,.,P,I,.,I,P,I,P,.,.,.,.,.,P,.,P,.,P,I,P,I
1008, 01/20/14,1,3,6,7,8,9,10,12,13,16,17,18,19,21,22,I,.,I,.,.,P,I,P,I,P,.,P,I,.,.,P,I,P,I,.,I,P,.,.,.
1009, 01/22/14,2,4,6,9,10,11,12,14,15,17,18,19,20,22,24,.,P,.,P,.,P,.,.,I,P,I,P,.,P,I,.,I,P,I,P,.,P,.,P,.
1010, 01/24/14,1,2,4,6,8,10,11,13,14,15,16,19,21,22,23,I,P,.,P,.,P,.,P,.,P,I,.,I,P,I,P,.,.,I,.,I,P,I,.,.
1011, 01/27/14,1,3,4,5,7,9,10,13,15,17,18,19,23,24,25,I,.,I,P,I,.,I,.,I,P,.,.,I,.,I,.,I,P,I,.,.,.,I,P,I
1012, 01/29/14,1,2,7,9,11,12,14,15,16,17,18,21,22,24,25,I,P,.,.,.,.,I,.,I,.,I,P,.,P,I,P,I,P,.,.,I,P,.,P,I
1013, 01/31/14,1,2,3,4,5,7,10,11,13,17,18,19,20,21,23,I,P,I,P,I,.,I,.,.,P,I,.,I,.,.,.,I,P,I,P,I,.,I,.,.
1014, 02/03/14,1,2,8,9,10,12,13,14,17,18,20,22,23,24,25,I,P,.,.,.,.,.,P,I,P,.,P,I,P,.,.,I,P,.,P,.,P,I,P,I
1015, 02/05/14,1,2,3,5,6,7,8,13,15,16,17,18,20,21,23,I,P,I,.,I,P,I,P,.,.,.,.,I,.,I,P,I,P,.,P,I,.,I,.,.
1016, 02/07/14,1,2,3,5,6,11,12,14,15,16,19,20,21,23,25,I,P,I,.,I,P,.,.,.,.,I,P,.,P,I,P,.,.,I,P,I,.,I,.,I
1017, 02/10/14,1,2,3,4,8,9,10,11,12,15,16,17,19,21,23,I,P,I,P,.,.,.,P,I,P,I,P,.,.,I,P,I,.,I,.,I,.,I,.,.
1018, 02/12/14,2,4,5,7,8,10,11,12,14,16,17,18,19,22,24,.,P,.,P,I,.,I,P,.,P,I,P,.,P,.,P,I,P,I,.,.,P,.,P,.
1019, 02/14/14,1,2,3,4,5,7,8,10,12,17,18,20,21,22,23,I,P,I,P,I,.,I,P,.,P,.,P,.,.,.,.,I,P,.,P,I,P,I,.,.
1020, 02/17/14,2,3,5,7,9,11,12,13,15,16,18,19,20,21,24,.,P,I,.,I,.,I,.,I,.,I,P,I,.,I,P,.,P,I,P,I,.,.,P,.
1021, 02/19/14,1,5,6,9,10,13,14,15,16,18,19,20,21,22,23,I,.,.,.,I,P,.,.,I,P,.,.,I,P,I,P,.,P,I,P,I,P,I,.,.
1022, 02/21/14,1,3,4,5,7,8,9,10,14,16,18,21,22,24,25,I,.,I,P,I,.,I,P,I,P,.,.,.,P,.,P,.,P,.,.,I,P,.,P,I
1023, 02/24/14,1,2,3,6,7,8,9,11,13,14,16,18,21,22,23,I,P,I,.,.,P,I,P,I,.,I,.,I,P,.,P,.,P,.,.,I,P,I,.,.
1024, 02/26/14,1,2,4,7,9,10,11,12,13,14,17,20,21,22,23,I,P,.,P,.,.,I,.,I,P,I,P,I,P,.,.,I,.,.,P,I,P,I,.,.
1025, 02/28/14,1,2,7,9,11,13,14,15,16,17,18,19,22,23,25,I,P,.,.,.,.,I,.,I,.,I,.,I,P,I,P,I,P,I,.,.,P,I,.,I
1026, 03/05/14,1,5,6,7,11,12,14,15,16,18,19,20,21,23,24,I,.,.,.,I,P,I,.,.,.,I,P,.,P,I,P,.,P,I,P,I,.,I,P,.
1027, 03/07/14,1,3,5,6,8,9,10,12,14,15,16,19,21,23,25,I,.,I,.,I,P,.,P,I,P,.,P,.,P,I,P,.,.,I,.,I,.,I,.,I
1028, 03/10/14,4,5,6,7,8,9,10,11,16,17,19,20,23,24,25,.,.,.,P,I,P,I,P,I,P,I,.,.,.,.,P,I,.,I,P,.,.,I,P,I
1029, 03/12/14,1,2,3,6,8,11,13,14,17,18,19,22,23,24,25,I,P,I,.,.,P,.,P,.,.,I,.,I,P,.,.,I,P,I,.,.,P,I,P,I
1030, 03/14/14,1,2,3,4,8,9,10,11,15,16,17,18,19,20,23,I,P,I,P,.,.,.,P,I,P,I,.,.,.,I,P,I,P,I,P,.,.,I,.,.
1031, 03/17/14,1,2,4,5,6,9,11,12,14,15,17,19,20,22,24,I,P,.,P,I,P,.,.,I,.,I,P,.,P,I,.,I,.,I,P,.,P,.,P,.
1032, 03/19/14,1,2,3,4,6,8,10,11,13,14,16,17,18,20,23,I,P,I,P,.,P,.,P,.,P,I,.,I,P,.,P,I,P,.,P,.,.,I,.,.
1033, 03/21/14,3,4,6,7,8,12,13,14,16,17,18,21,22,23,24,.,.,I,P,.,P,I,P,.,.,.,P,I,P,.,P,I,P,.,.,I,P,I,P,.
1034, 03/24/14,2,3,4,6,8,10,12,13,14,17,18,19,20,21,23,.,P,I,P,.,P,.,P,.,P,.,P,I,P,.,.,I,P,I,P,I,.,I,.,.
1035, 03/26/14,4,6,7,9,12,13,14,15,18,19,20,21,22,23,25,.,.,.,P,.,P,I,.,I,.,.,P,I,P,I,.,.,P,I,P,I,P,I,.,I
1036, 03/28/14,4,5,7,9,10,11,12,14,17,18,19,20,21,22,24,.,.,.,P,I,.,I,.,I,P,I,P,.,P,.,.,I,P,I,P,I,P,.,P,.
1037, 03/31/14,1,5,6,9,10,11,12,15,17,18,20,21,23,24,25,I,.,.,.,I,P,.,.,I,P,I,P,.,.,I,.,I,P,.,P,I,.,I,P,I
1038, 04/02/14,2,6,7,8,9,10,13,16,17,18,19,20,21,24,25,.,P,.,.,.,P,I,P,I,P,.,.,I,.,.,P,I,P,I,P,I,.,.,P,I
1039, 04/04/14,1,2,3,8,9,12,13,14,15,18,19,20,21,22,24,I,P,I,.,.,.,.,P,I,.,.,P,I,P,I,.,.,P,I,P,I,P,.,P,.
1040, 04/07/14,1,2,4,6,8,9,10,12,13,16,20,21,22,23,25,I,P,.,P,.,P,.,P,I,P,.,P,I,.,.,P,.,.,.,P,I,P,I,.,I
1041, 04/09/14,1,3,5,7,10,12,13,15,17,19,20,21,23,24,25,I,.,I,.,I,.,I,.,.,P,.,P,I,.,I,.,I,.,I,P,I,.,I,P,I
1042, 04/11/14,1,3,6,7,8,9,10,11,14,15,16,19,21,22,24,I,.,I,.,.,P,I,P,I,P,I,.,.,P,I,P,.,.,I,.,I,P,.,P,.
1043, 04/14/14,1,2,6,7,8,9,10,11,12,14,17,18,19,24,25,I,P,.,.,.,P,I,P,I,P,I,P,.,P,.,.,I,P,I,.,.,.,.,P,I
1044, 04/16/14,2,4,5,6,7,8,10,11,12,15,17,20,23,24,25,.,P,.,P,I,P,I,P,.,P,I,P,.,.,I,.,I,.,.,P,.,.,I,P,I
1045, 04/19/14,2,3,5,6,9,11,15,16,17,20,21,22,23,24,25,.,P,I,.,I,P,.,.,I,.,I,.,.,.,I,P,I,.,.,P,I,P,I,P,I
1046, 04/23/14,3,4,5,7,8,11,12,13,14,18,20,21,22,23,25,.,.,I,P,I,.,I,P,.,.,I,P,I,P,.,.,.,P,.,P,I,P,I,.,I
1047, 04/25/14,4,7,8,9,10,11,12,15,16,17,20,21,22,24,25,.,.,.,P,.,.,I,P,I,P,I,P,.,.,I,P,I,.,.,P,I,P,.,P,I
1048, 04/28/14,1,2,3,5,6,7,9,10,15,16,17,18,20,21,25,I,P,I,.,I,P,I,.,I,P,.,.,.,.,I,P,I,P,.,P,I,.,.,.,I
1049, 04/30/14,2,4,5,9,12,14,16,17,18,19,20,21,22,23,25,.,P,.,P,I,.,.,.,I,.,.,P,.,P,.,P,I,P,I,P,I,P,I,.,I
1050, 05/02/14,1,4,6,7,10,12,13,15,16,17,19,21,22,24,25,I,.,.,P,.,P,I,.,.,P,.,P,I,.,I,P,I,.,I,.,I,P,.,P,I
1051, 05/05/14,2,3,4,7,8,10,11,13,14,16,18,20,21,23,25,.,P,I,P,.,.,I,P,.,P,I,.,I,P,.,P,.,P,.,P,I,.,I,.,I
1052, 05/07/14,1,3,4,5,6,8,10,11,16,17,18,20,21,23,24,I,.,I,P,I,P,.,P,.,P,I,.,.,.,.,P,I,P,.,P,I,.,I,P,.
1053, 05/09/14,1,2,3,4,6,11,12,13,14,15,17,18,22,23,24,I,P,I,P,.,P,.,.,.,.,I,P,I,P,I,.,I,P,.,.,.,P,I,P,.
1054, 05/12/14,2,3,4,5,6,9,12,13,15,16,17,18,20,24,25,.,P,I,P,I,P,.,.,I,.,.,P,I,.,I,P,I,P,.,P,.,.,.,P,I
1055, 05/14/14,1,2,3,7,8,9,10,12,13,14,18,22,23,24,25,I,P,I,.,.,.,I,P,I,P,.,P,I,P,.,.,.,P,.,.,.,P,I,P,I
1056, 05/16/14,2,4,5,6,8,9,10,11,14,15,18,19,21,22,23,.,P,.,P,I,P,.,P,I,P,I,.,.,P,I,.,.,P,I,.,I,P,I,.,.
1057, 05/19/14,1,4,6,7,8,9,11,13,14,16,19,20,21,23,25,I,.,.,P,.,P,I,P,I,.,I,.,I,P,.,P,.,.,I,P,I,.,I,.,I
1058, 05/21/14,4,5,6,7,9,12,13,16,17,18,20,21,22,24,25,.,.,.,P,I,P,I,.,I,.,.,P,I,.,.,P,I,P,.,P,I,P,.,P,I
1059, 05/23/14,1,2,3,5,7,8,11,14,15,16,19,20,21,22,24,I,P,I,.,I,.,I,P,.,.,I,.,.,P,I,P,.,.,I,P,I,P,.,P,.
1060, 05/26/14,1,2,4,5,7,8,13,14,15,16,17,20,21,22,23,I,P,.,P,I,.,I,P,.,.,.,.,I,P,I,P,I,.,.,P,I,P,I,.,.
1061, 05/28/14,2,3,5,7,8,9,12,14,15,16,19,21,22,23,24,.,P,I,.,I,.,I,P,I,.,.,P,.,P,I,P,.,.,I,.,I,P,I,P,.
1062, 05/30/14,3,4,5,7,8,9,11,13,15,16,17,19,20,23,25,.,.,I,P,I,.,I,P,I,.,I,.,I,.,I,P,I,.,I,P,.,.,I,.,I
1063, 06/02/14,2,5,6,7,10,12,13,14,15,16,20,21,22,24,25,.,P,.,.,I,P,I,.,.,P,.,P,I,P,I,P,.,.,.,P,I,P,.,P,I
1064, 06/04/14,2,3,7,8,9,10,11,14,15,16,18,19,21,24,25,.,P,I,.,.,.,I,P,I,P,I,.,.,P,I,P,.,P,I,.,I,.,.,P,I
1065, 06/06/14,2,3,4,5,6,12,14,15,17,19,20,21,22,24,25,.,P,I,P,I,P,.,.,.,.,.,P,.,P,I,.,I,.,I,P,I,P,.,P,I
1066, 06/09/14,2,4,5,6,10,11,14,16,17,18,19,21,22,23,24,.,P,.,P,I,P,.,.,.,P,I,.,.,P,.,P,I,P,I,.,I,P,I,P,.
1067, 06/11/14,1,2,3,4,5,7,10,11,13,14,15,17,21,22,25,I,P,I,P,I,.,I,.,.,P,I,.,I,P,I,.,I,.,.,.,I,P,.,.,I
1068, 06/13/14,2,6,7,10,11,13,14,15,16,17,18,20,21,22,24,.,P,.,.,.,P,I,.,.,P,I,.,I,P,I,P,I,P,.,P,I,P,.,P,.
1069, 06/16/14,1,3,4,8,10,11,12,13,15,16,17,22,23,24,25,I,.,I,P,.,.,.,P,.,P,I,P,I,.,I,P,I,.,.,.,.,P,I,P,I
1070, 06/18/14,4,9,10,11,12,13,16,18,19,20,21,22,23,24,25,.,.,.,P,.,.,.,.,I,P,I,P,I,.,.,P,.,P,I,P,I,P,I,P,I
1071, 06/20/14,2,3,4,5,6,10,11,12,13,14,16,17,21,22,24,.,P,I,P,I,P,.,.,.,P,I,P,I,P,.,P,I,.,.,.,I,P,.,P,.
1072, 06/23/14,1,2,3,4,5,7,9,13,14,15,17,20,22,23,25,I,P,I,P,I,.,I,.,I,.,.,.,I,P,I,.,I,.,.,P,.,P,I,.,I
1073, 06/25/14,1,3,4,5,6,7,13,16,17,19,20,21,22,23,24,I,.,I,P,I,P,I,.,.,.,.,.,I,.,.,P,I,.,I,P,I,P,I,P,.
1074, 06/27/14,1,4,7,8,9,10,11,13,17,20,21,22,23,24,25,I,.,.,P,.,.,I,P,I,P,I,.,I,.,.,.,I,.,.,P,I,P,I,P,I
1075, 06/30/14,1,2,6,9,10,12,15,16,17,18,21,22,23,24,25,I,P,.,.,.,P,.,.,I,P,.,P,.,.,I,P,I,P,.,.,I,P,I,P,I
1076, 07/02/14,4,9,10,11,12,13,14,15,16,17,18,20,21,22,25,.,.,.,P,.,.,.,.,I,P,I,P,I,P,I,P,I,P,.,P,I,P,.,.,I
1077, 07/04/14,1,2,5,6,7,8,10,12,13,14,15,19,20,21,24,I,P,.,.,I,P,I,P,.,P,.,P,I,P,I,.,.,.,I,P,I,.,.,P,.
1078, 07/07/14,2,4,5,6,7,9,10,11,13,17,18,21,23,24,25,.,P,.,P,I,P,I,.,I,P,I,.,I,.,.,.,I,P,.,.,I,.,I,P,I
1079, 07/09/14,5,6,7,8,11,13,14,15,16,17,19,20,21,22,24,.,.,.,.,I,P,I,P,.,.,I,.,I,P,I,P,I,.,I,P,I,P,.,P,.
1080, 07/11/14,2,3,5,6,10,11,12,14,15,16,17,21,22,23,25,.,P,I,.,I,P,.,.,.,P,I,P,.,P,I,P,I,.,.,.,I,P,I,.,I
1081, 07/14/14,1,5,6,7,10,12,13,14,15,16,18,19,21,22,23,I,.,.,.,I,P,I,.,.,P,.,P,I,P,I,P,.,P,I,.,I,P,I,.,.
1082, 07/16/14,3,7,9,10,11,13,15,16,17,18,19,21,22,23,24,.,.,I,.,.,.,I,.,I,P,I,.,I,.,I,P,I,P,I,.,I,P,I,P,.
1083, 07/18/14,1,2,3,4,6,11,13,16,17,18,20,21,22,23,24,I,P,I,P,.,P,.,.,.,.,I,.,I,.,.,P,I,P,.,P,I,P,I,P,.
1084, 07/21/14,1,2,3,4,5,6,7,9,10,13,17,18,21,24,25,I,P,I,P,I,P,I,.,I,P,.,.,I,.,.,.,I,P,.,.,I,.,.,P,I
1085, 07/23/14,3,6,7,8,9,10,14,16,18,19,21,22,23,24,25,.,.,I,.,.,P,I,P,I,P,.,.,.,P,.,P,.,P,I,.,I,P,I,P,I
1086, 07/25/14,2,4,5,7,10,12,13,15,17,18,19,21,22,23,24,.,P,.,P,I,.,I,.,.,P,.,P,I,.,I,.,I,P,I,.,I,P,I,P,.
1087, 07/28/14,2,3,4,6,9,12,13,16,17,18,19,20,21,23,24,.,P,I,P,.,P,.,.,I,.,.,P,I,.,.,P,I,P,I,P,I,.,I,P,.
1088, 07/30/14,1,2,3,5,6,7,9,10,12,13,18,19,20,22,23,I,P,I,.,I,P,I,.,I,P,.,P,I,.,.,.,.,P,I,P,.,P,I,.,.
1089, 08/01/14,2,3,4,6,8,12,13,14,15,16,19,21,22,23,24,.,P,I,P,.,P,.,P,.,.,.,P,I,P,I,P,.,.,I,.,I,P,I,P,.
1090, 08/04/14,3,5,8,9,10,11,13,14,15,17,18,20,21,22,24,.,.,I,.,I,.,.,P,I,P,I,.,I,P,I,.,I,P,.,P,I,P,.,P,.
1091, 08/06/14,2,4,5,6,7,9,10,12,13,14,16,20,23,24,25,.,P,.,P,I,P,I,.,I,P,.,P,I,P,.,P,.,.,.,P,.,.,I,P,I
1092, 08/08/14,4,5,8,9,11,12,13,14,15,18,19,20,22,24,25,.,.,.,P,I,.,.,P,I,.,I,P,I,P,I,.,.,P,I,P,.,P,.,P,I
1093, 08/11/14,1,2,4,5,6,9,10,11,13,18,21,22,23,24,25,I,P,.,P,I,P,.,.,I,P,I,.,I,.,.,.,.,P,.,.,I,P,I,P,I
1094, 08/13/14,1,2,3,4,5,6,8,9,10,12,14,16,19,22,25,I,P,I,P,I,P,.,P,I,P,.,P,.,P,.,P,.,.,I,.,.,P,.,.,I
1095, 08/15/14,2,3,5,6,7,9,15,16,17,18,21,22,23,24,25,.,P,I,.,I,P,I,.,I,.,.,.,.,.,I,P,I,P,.,.,I,P,I,P,I
1096, 08/18/14,1,2,4,7,8,10,12,13,14,15,20,21,22,23,25,I,P,.,P,.,.,I,P,.,P,.,P,I,P,I,.,.,.,.,P,I,P,I,.,I
1097, 08/20/14,4,5,6,9,10,12,14,15,16,18,19,20,23,24,25,.,.,.,P,I,P,.,.,I,P,.,P,.,P,I,P,.,P,I,P,.,.,I,P,I
1098, 08/22/14,3,4,5,7,8,10,11,12,14,15,16,18,23,24,25,.,.,I,P,I,.,I,P,.,P,I,P,.,P,I,P,.,P,.,.,.,.,I,P,I
1099, 08/25/14,2,3,6,7,8,11,12,13,14,16,21,22,23,24,25,.,P,I,.,.,P,I,P,.,.,I,P,I,P,.,P,.,.,.,.,I,P,I,P,I
1100, 08/27/14,5,6,7,9,10,11,12,14,15,16,18,19,20,23,24,.,.,.,.,I,P,I,.,I,P,I,P,.,P,I,P,.,P,I,P,.,.,I,P,.
1101, 08/29/14,1,2,3,6,9,10,11,13,15,17,18,19,23,24,25,I,P,I,.,.,P,.,.,I,P,I,.,I,.,I,.,I,P,I,.,.,.,I,P,I
1102, 09/07/14,2,3,5,6,8,12,14,15,18,19,20,21,22,23,24,.,P,I,.,I,P,.,P,.,.,.,P,.,P,I,.,.,P,I,P,I,P,I,P,.
1103, 09/08/14,2,4,5,7,9,10,11,12,14,16,18,20,21,22,25,.,P,.,P,I,.,I,.,I,P,I,P,.,P,.,P,.,P,.,P,I,P,.,.,I
1104, 09/10/14,2,5,6,8,9,11,13,14,15,16,18,19,21,22,23,.,P,.,.,I,P,.,P,I,.,I,.,I,P,I,P,.,P,I,.,I,P,I,.,.
1105, 09/12/14,1,2,4,6,7,9,11,13,15,17,18,20,23,24,25,I,P,.,P,.,P,I,.,I,.,I,.,I,.,I,.,I,P,.,P,.,.,I,P,I
1106, 09/15/14,2,3,4,9,10,11,12,13,14,15,16,19,21,23,24,.,P,I,P,.,.,.,.,I,P,I,P,I,P,I,P,.,.,I,.,I,.,I,P,.
1107, 09/17/14,1,2,4,8,9,10,11,12,14,16,18,19,20,21,24,I,P,.,P,.,.,.,P,I,P,I,P,.,P,.,P,.,P,I,P,I,.,.,P,.
1108, 09/19/14,1,2,4,5,7,8,9,12,13,14,17,21,22,24,25,I,P,.,P,I,.,I,P,I,.,.,P,I,P,.,.,I,.,.,.,I,P,.,P,I
1109, 09/22/14,1,4,5,6,7,8,9,10,11,17,18,19,20,21,25,I,.,.,P,I,P,I,P,I,P,I,.,.,.,.,.,I,P,I,P,I,.,.,.,I
1110, 09/24/14,1,2,3,4,6,9,10,15,17,18,19,20,22,24,25,I,P,I,P,.,P,.,.,I,P,.,.,.,.,I,.,I,P,I,P,.,P,.,P,I
1111, 09/26/14,2,3,4,6,9,11,12,13,14,15,16,22,23,24,25,.,P,I,P,.,P,.,.,I,.,I,P,I,P,I,P,.,.,.,.,.,P,I,P,I
1112, 09/29/14,1,2,3,6,7,8,12,13,15,16,17,18,20,22,24,I,P,I,.,.,P,I,P,.,.,.,P,I,.,I,P,I,P,.,P,.,P,.,P,.
1113, 10/01/14,1,3,6,7,9,12,13,14,15,17,19,20,22,24,25,I,.,I,.,.,P,I,.,I,.,.,P,I,P,I,.,I,.,I,P,.,P,.,P,I
1114, 10/03/14,1,2,3,4,5,6,8,10,11,12,15,18,19,20,22,I,P,I,P,I,P,.,P,.,P,I,P,.,.,I,.,.,P,I,P,.,P,.,.,.
1115, 10/06/14,2,3,7,8,9,10,11,12,17,18,20,22,23,24,25,.,P,I,.,.,.,I,P,I,P,I,P,.,.,.,.,I,P,.,P,.,P,I,P,I
1116, 10/08/14,1,2,3,4,5,6,9,12,15,17,18,21,22,24,25,I,P,I,P,I,P,.,.,I,.,.,P,.,.,I,.,I,P,.,.,I,P,.,P,I
1117, 10/10/14,1,2,3,5,7,8,11,12,13,14,15,16,19,21,23,I,P,I,.,I,.,I,P,.,.,I,P,I,P,I,P,.,.,I,.,I,.,I,.,.
1118, 10/13/14,1,2,5,6,8,10,11,13,14,15,20,21,23,24,25,I,P,.,.,I,P,.,P,.,P,I,.,I,P,I,.,.,.,.,P,I,.,I,P,I
1119, 10/15/14,1,2,3,5,6,7,8,10,12,14,15,17,18,20,23,I,P,I,.,I,P,I,P,.,P,.,P,.,P,I,.,I,P,.,P,.,.,I,.,.
1120, 10/17/14,2,4,5,6,8,9,10,12,13,14,16,17,18,19,24,.,P,.,P,I,P,.,P,I,P,.,P,I,P,.,P,I,P,I,.,.,.,.,P,.
1121, 10/20/14,1,2,4,5,6,8,9,11,12,17,18,20,22,23,25,I,P,.,P,I,P,.,P,I,.,I,P,.,.,.,.,I,P,.,P,.,P,I,.,I
1122, 10/22/14,2,3,7,10,11,12,13,14,16,19,20,21,23,24,25,.,P,I,.,.,.,I,.,.,P,I,P,I,P,.,P,.,.,I,P,I,.,I,P,I
1123, 10/24/14,2,4,6,7,8,10,11,13,15,16,17,19,22,23,24,.,P,.,P,.,P,I,P,.,P,I,.,I,.,I,P,I,.,I,.,.,P,I,P,.
1124, 10/27/14,1,3,4,5,6,8,10,12,13,15,19,21,22,24,25,I,.,I,P,I,P,.,P,.,P,.,P,I,.,I,.,.,.,I,.,I,P,.,P,I
1125, 10/29/14,1,3,4,6,9,11,12,13,15,16,17,18,21,22,25,I,.,I,P,.,P,.,.,I,.,I,P,I,.,I,P,I,P,.,.,I,P,.,.,I
1126, 10/31/14,3,5,6,7,8,12,13,16,17,18,19,22,23,24,25,.,.,I,.,I,P,I,P,.,.,.,P,I,.,.,P,I,P,I,.,.,P,I,P,I
1127, 11/03/14,1,3,4,6,8,9,11,13,14,15,16,17,22,23,24,I,.,I,P,.,P,.,P,I,.,I,.,I,P,I,P,I,.,.,.,.,P,I,P,.
1128, 11/05/14,1,2,3,4,6,7,10,11,12,14,16,17,20,24,25,I,P,I,P,.,P,I,.,.,P,I,P,.,P,.,P,I,.,.,P,.,.,.,P,I
1129, 11/07/14,2,3,4,5,7,8,12,13,16,17,18,19,21,22,23,.,P,I,P,I,.,I,P,.,.,.,P,I,.,.,P,I,P,I,.,I,P,I,.,.
1130, 11/10/14,1,2,5,8,10,11,12,13,14,15,17,20,22,24,25,I,P,.,.,I,.,.,P,.,P,I,P,I,P,I,.,I,.,.,P,.,P,.,P,I
1131, 11/12/14,2,3,4,6,12,14,15,16,17,19,20,21,22,24,25,.,P,I,P,.,P,.,.,.,.,.,P,.,P,I,P,I,.,I,P,I,P,.,P,I
1132, 11/14/14,1,2,6,7,8,9,11,12,13,14,17,21,22,23,24,I,P,.,.,.,P,I,P,I,.,I,P,I,P,.,.,I,.,.,.,I,P,I,P,.
1133, 11/17/14,2,4,5,6,7,8,9,10,12,13,14,16,18,24,25,.,P,.,P,I,P,I,P,I,P,.,P,I,P,.,P,.,P,.,.,.,.,.,P,I
1134, 11/19/14,1,2,4,8,10,11,12,13,14,15,17,18,20,23,25,I,P,.,P,.,.,.,P,.,P,I,P,I,P,I,.,I,P,.,P,.,.,I,.,I
1135, 11/21/14,3,4,5,8,9,10,12,15,16,17,18,19,23,24,25,.,.,I,P,I,.,.,P,I,P,.,P,.,.,I,P,I,P,I,.,.,.,I,P,I
1136, 11/24/14,1,2,5,6,7,9,10,11,15,17,18,19,21,22,24,I,P,.,.,I,P,I,.,I,P,I,.,.,.,I,.,I,P,I,.,I,P,.,P,.
1137, 11/26/14,2,4,5,7,8,9,10,11,12,15,19,20,21,23,25,.,P,.,P,I,.,I,P,I,P,I,P,.,.,I,.,.,.,I,P,I,.,I,.,I
1138, 11/28/14,1,2,3,5,6,7,10,11,13,15,16,18,20,21,22,I,P,I,.,I,P,I,.,.,P,I,.,I,.,I,P,.,P,.,P,I,P,.,.,.
1139, 12/01/14,1,2,3,6,11,13,14,15,16,17,18,19,21,22,25,I,P,I,.,.,P,.,.,.,.,I,.,I,P,I,P,I,P,I,.,I,P,.,.,I
1140, 12/03/14,3,4,5,6,7,8,10,15,18,19,20,21,23,24,25,.,.,I,P,I,P,I,P,.,P,.,.,.,.,I,.,.,P,I,P,I,.,I,P,I
1141, 12/05/14,5,6,9,10,11,12,13,15,16,17,18,22,23,24,25,.,.,.,.,I,P,.,.,I,P,I,P,I,.,I,P,I,P,.,.,.,P,I,P,I
1142, 12/08/14,2,4,7,8,9,10,12,13,15,16,19,20,22,23,24,.,P,.,P,.,.,I,P,I,P,.,P,I,.,I,P,.,.,I,P,.,P,I,P,.
1143, 12/10/14,1,3,4,6,10,11,12,13,14,16,17,18,23,24,25,I,.,I,P,.,P,.,.,.,P,I,P,I,P,.,P,I,P,.,.,.,.,I,P,I
1144, 12/12/14,2,3,4,6,7,8,10,13,14,17,18,19,23,24,25,.,P,I,P,.,P,I,P,.,P,.,.,I,P,.,.,I,P,I,.,.,.,I,P,I
1145, 12/15/14,3,4,5,6,8,9,11,13,14,15,16,17,18,23,24,.,.,I,P,I,P,.,P,I,.,I,.,I,P,I,P,I,P,.,.,.,.,I,P,.
1146, 12/17/14,2,3,4,5,7,11,13,15,17,18,19,21,22,24,25,.,P,I,P,I,.,I,.,.,.,I,.,I,.,I,.,I,P,I,.,I,P,.,P,I
1147, 12/19/14,1,6,7,8,9,11,12,14,15,16,18,19,20,22,25,I,.,.,.,.,P,I,P,I,.,I,P,.,P,I,P,.,P,I,P,.,P,.,.,I
1148, 12/22/14,1,3,4,5,6,9,10,13,14,16,17,18,19,20,24,I,.,I,P,I,P,.,.,I,P,.,.,I,P,.,P,I,P,I,P,.,.,.,P,.
1149, 12/24/14,1,2,3,6,7,8,10,12,15,17,18,19,21,22,23,I,P,I,.,.,P,I,P,.,P,.,P,.,.,I,.,I,P,I,.,I,P,I,.,.
1150, 12/26/14,5,7,8,9,11,12,13,14,15,17,18,20,22,23,24,.,.,.,.,I,.,I,P,I,.,I,P,I,P,I,.,I,P,.,P,.,P,I,P,.
1151, 12/29/14,1,3,7,9,10,11,12,14,15,16,20,21,22,24,25,I,.,I,.,.,.,I,.,I,P,I,P,.,P,I,P,.,.,.,P,I,P,.,P,I
1152, 12/31/14,3,4,5,7,8,9,10,12,16,18,19,20,21,22,25,.,.,I,P,I,.,I,P,I,P,.,P,.,.,.,P,.,P,I,P,I,P,.,.,I
1153, 01/02/15,1,2,3,5,6,8,9,12,13,15,18,19,20,24,25,I,P,I,.,I,P,.,P,I,.,.,P,I,.,I,.,.,P,I,P,.,.,.,P,I
